fps,inference_time,batch_size
12.773686704361154,0.07828593444824218,1
14.486946970315751,0.06902765655517579,1
14.621107483746577,0.06839427185058594,1
14.717414679147963,0.06794671630859375,1
14.61390696010287,0.06842797088623047,1
14.620751937133623,0.06839593505859375,1
14.525284658321914,0.06884546661376953,1
14.63178192893664,0.06834437561035156,1
14.598795425624633,0.06849880218505859,1
14.73270501577613,0.0678761978149414,1
14.610738500419577,0.06844281005859375,1
14.57529028371064,0.06860926818847657,1
14.60672491957063,0.06846161651611328,1
14.640250950200002,0.06830484008789063,1
14.631391563976674,0.06834619903564453,1
14.672661466218356,0.06815396118164062,1
14.620161572238468,0.06839869689941407,1
0.14131302013869237,7.07648876953125,2
1.0587113743041625,0.9445444946289062,2
7.6782924797231615,0.13023728942871093,2
7.696747943131725,0.1299250030517578,2
7.676214067233872,0.13027255249023437,2
7.666158092753073,0.1304434356689453,2
7.679859002588625,0.13021072387695312,2
7.66380751232289,0.13048344421386718,2
7.614923046122595,0.1313210906982422,2
7.710242825118809,0.12969760131835936,2
7.694879070659246,0.12995655822753907,2
7.685305863118155,0.1301184387207031,2
7.690489707797535,0.13003073120117187,2
7.690351633865288,0.13003306579589843,2
7.744265301588651,0.1291278076171875,2
7.711689017103249,0.12967327880859375,2
7.582578673766078,0.13188125610351562,2
7.7098310227525655,0.12970452880859376,2
7.637908856727323,0.13092588806152344,2
7.743430797340841,0.1291417236328125,2
3.408443991436867,0.2933890075683594,3
5.021974971965187,0.19912484741210937,3
5.178084352144501,0.19312161254882812,3
5.019399085960196,0.19922703552246093,3
5.160721723027145,0.19377134704589843,3
5.028970140029378,0.19884786987304687,3
5.1629016963380945,0.19368952941894532,3
4.968353809016922,0.20127391052246094,3
5.051838074776084,0.19794775390625,3
5.036611034617171,0.19854620361328126,3
5.129631283487191,0.19494578552246095,3
5.005354696926903,0.19978604125976562,3
5.159440293310905,0.19381947326660157,3
5.041554592160343,0.19835151672363283,3
5.133724289959227,0.19479035949707033,3
5.036916456558171,0.19853416442871094,3
5.175506089803907,0.1932178192138672,3
5.0765353389944465,0.1969847412109375,3
5.107653046830078,0.19578463745117186,3
5.06618210580819,0.19738729858398438,3
2.800023720904081,0.35713983154296874,4
3.9852346375607994,0.25092625427246096,4
3.884070085370599,0.2574618835449219,4
3.98573271166542,0.2508948974609375,4
3.8891211189198955,0.25712750244140625,4
3.971832329476389,0.25177296447753905,4
3.8836640654287407,0.2574888000488281,4
3.9741038042996437,0.2516290588378906,4
3.8961837303652516,0.25666140747070315,4
3.940280840005635,0.2537890167236328,4
3.8897189651932593,0.2570879821777344,4
3.9583931421998497,0.2526277618408203,4
3.6187729589929454,0.2763367614746094,4
3.988082245190018,0.25074708557128905,4
3.8824952757326385,0.25756631469726565,4
3.9745060568219244,0.2516035919189453,4
3.9106251259812517,0.2557135925292969,4
3.9670798234378295,0.2520745849609375,4
3.905290042392324,0.25606292724609375,4
3.967130733471237,0.25207135009765624,4
2.306449485391759,0.43356683349609376,5
3.1609099770562,0.3163645935058594,5
3.1774759158418817,0.3147152099609375,5
3.203837095521433,0.312125732421875,5
3.1862010114788024,0.3138533935546875,5
3.2147271548399114,0.3110683898925781,5
3.1816798624948808,0.31429937744140624,5
3.223211529748704,0.31024957275390624,5
3.161322881646913,0.31632327270507815,5
3.1990599637274553,0.3125918273925781,5
3.1817700732230474,0.31429046630859375,5
3.189312687932255,0.31354718017578126,5
3.1633181748017107,0.3161237487792969,5
3.1924540860645405,0.3132386474609375,5
3.1696039929581548,0.315496826171875,5
3.1972885494371766,0.3127650146484375,5
3.16985143159402,0.3154721984863281,5
3.1861635248256377,0.3138570861816406,5
3.175987795398462,0.3148626708984375,5
3.1563429074514757,0.3168223571777344,5
2.5601646105839464,0.3905998840332031,6
2.566341268879071,0.3896597900390625,6
2.5947565614249304,0.3853926086425781,6
2.552875085191922,0.3917152099609375,6
2.594752452079868,0.38539321899414064,6
2.5787862564102726,0.38777932739257814,6
2.590378870578053,0.3860439147949219,6
2.595284515034719,0.385314208984375,6
2.5692482902322227,0.3892189025878906,6
2.5923585074856645,0.3857491149902344,6
2.5817250142980512,0.38733792114257815,6
2.5827451061993134,0.3871849365234375,6
2.5853289524967895,0.3867979736328125,6
2.571294814236348,0.38890911865234373,6
2.591897551705659,0.3858177185058594,6
2.574900021067221,0.3883645935058594,6
2.543272420427271,0.3931942138671875,6
2.591428152282783,0.3858876037597656,6
2.5838906937274966,0.38701327514648437,6
2.5821923291992617,0.387267822265625,6
2.2165172337123558,0.4511582336425781,7
2.224494297187632,0.4495403747558594,7
2.2581147553410394,0.4428472900390625,7
2.2273587602160068,0.44896224975585936,7
2.2835907820371557,0.4379068298339844,7
2.2093444184420656,0.45262295532226565,7
2.2808368014911196,0.4384355773925781,7
2.204774189285597,0.4535611877441406,7
2.2759963717972878,0.43936801147460935,7
2.21955495105437,0.450540771484375,7
2.2690071065042217,0.44072140502929685,7
2.2161688481515163,0.45122915649414064,7
2.261555428088466,0.4421735534667969,7
2.2058215702530743,0.4533458251953125,7
2.2798940038537223,0.43861688232421875,7
2.2089805630203925,0.452697509765625,7
2.2761255353250265,0.43934307861328126,7
2.194121498004848,0.45576327514648435,7
2.274469812118854,0.43966290283203124,7
2.2011929890982236,0.4542991027832031,7
1.9260927731550819,0.519185791015625,8
1.9921702989465293,0.5019651184082031,8
