fps,inference_time,batch_size
fps,inference_time,batch_size
fps,inference_time,batch_size
0.05173987454697293,19.327453125,1
0.5263742612238934,1.8997889404296875,1
9.070405883916493,0.11024864959716797,1
14.610416029902128,0.06844432067871094,1
14.55587490556372,0.0687007827758789,1
14.84832666318659,0.06734765625,1
14.84378140892029,0.06736827850341796,1
14.73227612946851,0.067878173828125,1
14.862095420294825,0.06728526306152344,1
14.779292167613356,0.06766223907470703,1
14.894701171875889,0.06713796997070312,1
14.799935187051412,0.06756786346435546,1
14.777835816882105,0.06766890716552734,1
14.61033785737487,0.06844468688964844,1
14.562345262860376,0.06867025756835937,1
14.663966249786176,0.06819437408447265,1
14.857046606570622,0.06730812835693359,1
14.712496698522118,0.06796942901611328,1
14.888821717741918,0.06716448211669922,1
14.777449282283758,0.06767067718505859,1
6.004625328000001,0.16653828430175782,2
7.655694664692466,0.13062171936035155,2
7.778904209066598,0.1285528106689453,2
7.745492678975353,0.1291073455810547,2
7.725481357278051,0.1294417724609375,2
7.75976094593873,0.1288699493408203,2
7.661294470718836,0.1305262451171875,2
7.776446158409968,0.12859344482421875,2
7.725668053497328,0.12943864440917968,2
7.783315609790047,0.12847994995117187,2
7.722060494972578,0.12949911499023437,2
7.6667428240393845,0.13043348693847656,2
7.74382149130244,0.1291352081298828,2
7.778522892495771,0.12855911254882812,2
7.7534026134371095,0.1289756317138672,2
7.760178099497619,0.12886302185058593,2
7.663202619071617,0.13049374389648438,2
7.741108491867029,0.12918046569824218,2
7.746768062454535,0.12908609008789063,2
7.757795231186109,0.12890260314941407,2
4.879788230772226,0.2049269256591797,3
5.000261701929285,0.1999895324707031,3
5.1902960724309875,0.192667236328125,3
5.043322584259563,0.198281982421875,3
5.186856554876516,0.19279499816894533,3
5.011256899787938,0.1995507354736328,3
5.193223230386759,0.19255863952636718,3
5.0286595072825255,0.19886015319824218,3
5.102747133558894,0.19597286987304688,3
5.0707460215929165,0.1972096405029297,3
5.171873078875957,0.19335354614257813,3
5.060648868218807,0.19760311889648438,3
5.169620277128753,0.19343780517578124,3
5.063160094547963,0.19750511169433593,3
5.195815884056941,0.19246255493164063,3
5.006994099041699,0.19972062683105468,3
5.197037967496309,0.19241729736328125,3
5.054165155427378,0.19785661315917968,3
5.152676017004083,0.19407391357421874,3
5.038257809564833,0.19848130798339844,3
3.800619642040272,0.263114990234375,4
4.001293631125737,0.24991917419433593,4
3.8761042455336026,0.25799099731445313,4
4.007173731244576,0.2495524444580078,4
3.8760212585003835,0.25799652099609377,4
3.988374705661403,0.25072869873046877,4
3.922531675299177,0.2549373931884766,4
3.95828555548905,0.25263462829589844,4
3.9216111014338093,0.2549972381591797,4
3.9468141261690532,0.25336891174316406,4
3.8912233959806684,0.25698858642578126,4
3.9910126701376507,0.25056297302246094,4
3.8942200163003906,0.2567908325195313,4
4.001674040153272,0.24989541625976563,4
3.907353463215155,0.25592770385742186,4
3.9574981988177873,0.2526848907470703,4
3.8834997481556104,0.25749969482421875,4
3.6863165970869907,0.27127349853515625,4
3.87061276709242,0.2583570251464844,4
3.9604343327886444,0.25249755859375,4
fps,inference_time,batch_size
0.07020168725367709,14.244671875,1
1.6560696002063617,0.60383935546875,1
14.595355591978123,0.06851494598388672,1
14.72125123447382,0.06792900848388672,1
14.730353899584506,0.06788703155517578,1
14.79964942969094,0.06756916809082031,1
14.811225578292296,0.067516357421875,1
14.792135132618775,0.0676034927368164,1
14.814620576535047,0.06750088500976563,1
14.574316259060163,0.06861385345458984,1
14.720122044761876,0.06793421936035156,1
14.761873119880528,0.06774208068847656,1
14.831798519649091,0.0674227066040039,1
14.662845830700691,0.0681995849609375,1
14.76284909742104,0.06773760223388672,1
14.739298765536498,0.06784583282470703,1
14.690063114640367,0.06807322692871094,1
14.599749957895618,0.06849432373046875,1
14.647498743353855,0.06827104187011719,1
14.364516033227149,0.0696159896850586,1
1.0101751843782425,0.9899273071289062,2
7.583298137616218,0.13186874389648437,2
7.614303727948512,0.13133177185058595,2
7.684374089813936,0.13013421630859376,2
7.636769619416524,0.13094541931152343,2
7.693513235258727,0.12997962951660155,2
7.613153832848198,0.1313516082763672,2
7.636906665920875,0.13094306945800782,2
7.612392439645399,0.13136474609375,2
7.686546174988558,0.13009744262695314,2
7.665172681594042,0.130460205078125,2
7.656167785216081,0.1306136474609375,2
7.6747074497922405,0.13029812622070314,2
7.618827068459351,0.13125379943847656,2
7.65818971501008,0.13057916259765626,2
7.678807985041698,0.13022854614257812,2
7.631900543069534,0.13102896118164062,2
7.652749932593538,0.13067198181152342,2
7.606954810723374,0.13145864868164062,2
7.668723681034174,0.13039979553222655,2
4.943116746135475,0.202301513671875,3
4.996458275311591,0.2001417694091797,3
5.122811543053903,0.19520530700683594,3
4.9724276700546595,0.2011090087890625,3
5.135098392813558,0.1947382354736328,3
4.987033606089636,0.20052000427246094,3
5.123503195309794,0.195178955078125,3
4.979095487618739,0.20083969116210937,3
5.122058427230443,0.1952340087890625,3
4.981045940602608,0.20076104736328124,3
5.074010437893542,0.197082763671875,3
4.998634330021987,0.20005464172363283,3
4.661067638822448,0.21454312133789064,3
4.958323031234953,0.20168109130859374,3
5.142243416679274,0.1944676513671875,3
4.97842411940743,0.2008667755126953,3
5.11782332576676,0.19539556884765624,3
5.007103889765479,0.19971624755859374,3
5.114868747688354,0.19550843811035157,3
5.018790213941096,0.19925120544433594,3
3.6504262358343786,0.2739406127929688,4
3.9639487282683996,0.25227369689941403,4
3.842260930416242,0.260263427734375,4
3.958323807871747,0.25263218688964845,4
3.849666572915631,0.2597627563476563,4
3.9261667849261457,0.25470135498046875,4
3.8705656757083022,0.25836016845703125,4
3.944351754612401,0.25352708435058596,4
3.852999055563708,0.2595380859375,4
3.9455830312957896,0.2534479675292969,4
3.8751975412931228,0.25805136108398435,4
3.9374769326011685,0.25396974182128906,4
3.8666332489867314,0.2586229248046875,4
3.9536338459435347,0.25293186950683594,4
3.8767948721437353,0.2579450378417969,4
3.9380116490297588,0.25393525695800784,4
3.8517082904588644,0.25962506103515626,4
3.9369617547738276,0.2540029754638672,4
3.877355900756349,0.25790771484375,4
3.9177843953624087,0.2552463073730469,4
3.1070780371739963,0.3218457946777344,5
3.1587234431010938,0.31658358764648437,5
