fps,inference_time,batch_size
0.1698369846902905,5.8879990234375,1
3.2706315888234787,0.3057513427734375,1
14.485723761783493,0.06903348541259766,1
14.459747422173173,0.06915750122070312,1
14.540641120776002,0.06877275848388673,1
14.666463612294756,0.0681827621459961,1
14.570201186207708,0.06863323211669922,1
14.519572543748863,0.06887255096435548,1
14.403038492568708,0.06942979431152344,1
14.43826192284047,0.06926041412353516,1
14.21631418366716,0.07034172058105469,1
14.260620366144302,0.07012317657470703,1
14.313948914386485,0.06986192321777343,1
14.13848056638491,0.07072895812988281,1
14.576684289205366,0.06860270690917969,1
14.447626197653781,0.06921552276611329,1
14.841865265730103,0.0673769760131836,1
14.487427344289612,0.0690253677368164,1
14.404086315502592,0.06942474365234375,1
14.184701102054483,0.07049848937988282,1
14.409622363058457,0.0693980712890625,1
14.305404985652794,0.06990364837646484,1
14.413040176987279,0.06938161468505859,1
14.684299656867426,0.06809994506835937,1
14.682031392206556,0.06811046600341797,1
14.693277605777766,0.06805833435058593,1
14.680089367194427,0.06811947631835938,1
14.401256594020191,0.06943838500976562,1
14.334274063813503,0.06976286315917969,1
14.22033666976883,0.07032182312011719,1
14.7893895337357,0.06761604309082031,1
14.29170041816788,0.06997068023681641,1
14.699160208196236,0.06803109741210937,1
14.701817986037579,0.068018798828125,1
14.54980921913441,0.06872942352294922,1
14.834250967205115,0.06741156005859375,1
14.512735182000453,0.06890499877929687,1
14.419696650824347,0.06934958648681641,1
14.324093321240676,0.06981244659423828,1
14.464116362686129,0.06913661193847656,1
14.542193073929953,0.06876541900634765,1
14.505169026851583,0.0689409408569336,1
14.357652461603697,0.0696492691040039,1
14.386376143939275,0.06951020812988282,1
14.508863588211815,0.06892338562011718,1
14.864524183146925,0.0672742691040039,1
14.566289162488383,0.06865166473388672,1
14.725281688194586,0.06791041564941407,1
14.400533515859626,0.06944187164306641,1
14.305223875465797,0.06990453338623047,1
14.4642472482264,0.069135986328125,1
14.10652757306746,0.07088916778564452,1
14.457406067451423,0.069168701171875,1
14.603948454319264,0.0684746322631836,1
14.62532806619782,0.06837453460693359,1
14.81765026877001,0.06748708343505859,1
14.588623673901877,0.06854656219482422,1
14.757787718987725,0.06776083374023438,1
14.601026656966216,0.06848833465576172,1
14.731189949990918,0.0678831787109375,1
14.780725470284791,0.06765567779541015,1
14.75881965925404,0.06775609588623047,1
14.860381774581642,0.06729302215576172,1
14.628816330630535,0.06835823059082032,1
14.711053481445015,0.0679760971069336,1
14.793388933445323,0.06759776306152344,1
14.663472456876711,0.06819667053222657,1
14.773571726698393,0.06768843841552734,1
14.886329215795328,0.06717572784423828,1
14.74725722303044,0.06780921936035156,1
14.847213213693527,0.06735270690917969,1
14.69323313344698,0.06805854034423828,1
14.931048474645854,0.0669745330810547,1
14.587238748065191,0.06855307006835938,1
14.735485930844217,0.06786338806152344,1
14.839983220783132,0.06738552093505859,1
14.628058793475317,0.06836177062988281,1
14.749874329207175,0.06779718780517578,1
14.679505709038875,0.06812218475341797,1
14.65714795956536,0.0682260971069336,1
14.818645363356525,0.06748255157470703,1
14.667147992140938,0.06817958068847656,1
14.862164513611422,0.06728495025634766,1
14.674389589638363,0.06814593505859375,1
14.613206359697019,0.06843125152587891,1
14.753149924473849,0.06778213500976563,1
14.711245013410743,0.06797521209716798,1
14.85157714158809,0.06733291625976562,1
14.678629486897504,0.06812625122070312,1
